update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
0,196,19.6,8.754427451295715,0.009104917757213116,0.6887253522872925,0.0,0.0,nan,9.2,0.4
1,377,18.1,6.744627491566899,0.003954607993364334,0.6897912621498108,0.0,0.0,nan,nan,nan
2,645,26.8,12.139192724394816,-0.000974692520685494,0.6900079250335693,0.0,0.0,nan,nan,nan
3,924,27.9,9.364293886887575,-0.009436137974262238,0.6902067065238953,0.0,0.0,nan,nan,nan
4,1099,17.5,5.953990258641679,-0.004968997556716204,0.6911678314208984,0.0,0.0,nan,nan,nan
5,1324,22.5,11.289375536317321,-0.00424232566729188,0.6906654834747314,0.0,0.0,nan,11.7,1.2688577540449522
6,1516,19.2,5.418486873657627,-0.007206934038549662,0.6906647682189941,0.0,0.0,nan,nan,nan
7,1792,27.6,17.53396703544295,-0.0014638162683695555,0.6901549100875854,0.0,0.0,nan,nan,nan
8,2041,24.9,8.94930164873215,-0.003512706607580185,0.6882585883140564,0.0,0.0,nan,nan,nan
9,2286,24.5,15.4483008774428,-0.008018957450985909,0.6891993880271912,0.0,0.0,nan,nan,nan
10,2536,25.0,10.099504938362077,-0.009860162623226643,0.6891732215881348,0.0,0.0,nan,21.9,4.205948168962618
11,2735,19.9,6.640030120413612,0.0022440459579229355,0.6873852014541626,0.0,0.0,nan,nan,nan
12,2967,23.2,7.794870107962031,0.0020334916189312935,0.6890901923179626,0.0,0.0,nan,nan,nan
13,3147,18.0,6.572670690061994,-0.006233274936676025,0.6862907409667969,0.0,0.0,nan,nan,nan
14,3406,25.9,12.739309243440164,-0.00689057307317853,0.6871124505996704,0.0,0.0,nan,nan,nan
15,3708,30.2,15.184202316881844,-0.013869503512978554,0.6874960660934448,0.0,0.0,nan,39.1,11.00409014866745
16,3936,22.8,11.948221624995076,-0.014217573218047619,0.6860837340354919,0.0,0.0,nan,nan,nan
17,4181,24.5,13.39589489358587,-0.018815431743860245,0.684963047504425,0.0,0.0,nan,nan,nan
18,4520,33.9,16.495150802584376,-0.02497675269842148,0.6848900318145752,0.0,0.0,nan,nan,nan
19,4787,26.7,6.8854919940408035,-0.020366614684462547,0.6827014088630676,0.0,0.0,nan,nan,nan
20,5089,30.2,15.632018423735303,-0.008239230141043663,0.6833857893943787,0.0,0.0,nan,52.6,27.810789273229915
21,5416,32.7,21.387145672108748,-0.007564302068203688,0.6818270087242126,0.0,0.0,nan,nan,nan
22,5701,28.5,16.560495161679196,-0.007269096560776234,0.6835078001022339,0.0,0.0,nan,nan,nan
23,6074,37.3,15.862219264655245,-0.004710396286100149,0.682400643825531,0.0,0.0,nan,nan,nan
24,6276,20.2,7.011419257183241,-0.000939766934607178,0.6764585375785828,0.0,0.0,nan,nan,nan
25,6569,29.3,25.420660888340414,-0.013497419655323029,0.6778680086135864,0.0,0.0,nan,74.8,27.24261367783936
26,6875,30.6,27.626798583983636,-0.03395601734519005,0.6771985292434692,0.0,0.0,nan,nan,nan
27,7179,30.4,15.007997867803686,-0.01085380744189024,0.6784496307373047,0.0,0.0,nan,nan,nan
28,7579,40.0,20.69782597279241,-0.013088409788906574,0.6791883707046509,0.0,0.0,nan,nan,nan
29,7897,31.8,13.13620949893842,-0.005746339913457632,0.675857424736023,0.0,0.0,nan,nan,nan
30,8224,32.7,15.646405337968208,-0.022242804989218712,0.6757596135139465,0.0,0.0,nan,113.2,92.508161802081
31,8525,30.1,17.529689101635544,-0.03743251785635948,0.6682525277137756,0.0,0.0,nan,nan,nan
32,8885,36.0,14.366627996854376,-0.011747431941330433,0.671965479850769,0.0,0.0,nan,nan,nan
33,9320,43.5,22.773888556853876,-0.015685908496379852,0.6724637150764465,0.0,0.0,nan,nan,nan
34,9646,32.6,15.428544973522293,-0.02556002512574196,0.6706794500350952,0.0,0.0,nan,nan,nan
35,9987,34.1,17.346181135915767,-0.010313997976481915,0.6669420003890991,0.0,0.0,nan,70.6,14.101063789657855
36,10370,38.3,17.47598352024858,-0.014541024342179298,0.6715613603591919,0.0,0.0,nan,nan,nan
37,10712,34.2,16.12327510154187,0.004005401395261288,0.6674585342407227,0.0,0.0,nan,nan,nan
38,10974,26.2,11.08873302050329,-0.020441746339201927,0.6613374948501587,0.0,0.0,nan,nan,nan
39,11349,37.5,24.992999019725502,-0.010960712097585201,0.6691024899482727,0.0,0.0,nan,nan,nan
40,11683,33.4,22.091627373283302,-0.012728793546557426,0.6560646891593933,0.0,0.0,nan,69.1,17.558188972670273
41,11985,30.2,22.008180297334896,-0.011298618279397488,0.65478515625,0.0,0.0,nan,nan,nan
42,12511,52.6,19.865548066942427,-0.004729346372187138,0.6673445701599121,0.0,0.0,nan,nan,nan
43,12954,44.3,18.423083346714794,-0.00405596848577261,0.6623142957687378,0.0,0.0,nan,nan,nan
44,13321,36.7,9.829038610159184,-0.041131459176540375,0.6587738990783691,0.0,0.0,nan,nan,nan
45,13782,46.1,31.50063491423625,-0.00722725922241807,0.6609302163124084,0.0,0.0,nan,85.5,24.42232585156459
46,14232,45.0,22.297981971469973,-0.013243988156318665,0.664641261100769,0.0,0.0,nan,nan,nan
47,14703,47.1,29.07731074222649,-0.008314899168908596,0.660434901714325,0.0,0.0,nan,nan,nan
48,15090,38.7,21.61504105941046,-0.008402049541473389,0.6557231545448303,0.0,0.0,nan,nan,nan
49,15578,48.8,23.802520874898942,-0.011952247470617294,0.6626090407371521,0.0,0.0,nan,nan,nan
50,15875,29.7,13.446560898608983,-0.0002313005388714373,0.6512374877929688,0.0,0.0,nan,99.7,39.125567088541985
51,16284,40.9,10.094057657849989,-0.008514872752130032,0.6582781672477722,0.0,0.0,nan,nan,nan
52,16702,41.8,20.946598769251295,-0.0189646128565073,0.6604465246200562,0.0,0.0,nan,nan,nan
53,17002,30.0,15.479018056711478,-0.011962289921939373,0.6478222012519836,0.0,0.0,nan,nan,nan
