update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
57,20216,58.9,48.01968346417956,-0.025644894689321518,0.6499494910240173,0.0,0.0,34.855172413793106,nan,nan
58,20719,50.3,37.971173276579165,-0.1962096244096756,0.6459949016571045,0.0,0.0,35.116949152542375,nan,nan
59,21129,41.0,24.625190354594217,-0.5076596736907959,0.643650472164154,0.0,0.0,35.215,nan,nan
60,21706,57.7,37.770491127333784,-0.1906784325838089,0.6397727131843567,0.0,0.0,35.58360655737705,121.1,41.39915458073993
61,22152,44.6,18.78935869049287,-0.6549935340881348,0.6446510553359985,0.0,0.0,35.729032258064514,nan,nan
62,22549,39.7,28.277376115898733,-0.469555139541626,0.6277503371238708,0.0,0.0,35.79206349206349,nan,nan
63,22881,33.2,13.709850473291093,-1.1345618963241577,0.6347928643226624,0.0,0.0,35.7515625,nan,nan
64,23503,62.2,22.449053432160564,-0.32315927743911743,0.6403017640113831,0.0,0.0,36.15846153846154,nan,nan
65,23908,40.5,21.919169692303583,-0.6345340609550476,0.6324278116226196,0.0,0.0,36.224242424242426,166.9,102.07884207807219
66,24612,70.4,48.14602787354321,-0.030862396582961082,0.6458547115325928,0.0,0.0,36.734328358208955,nan,nan
67,24998,38.6,15.047923444781343,-0.9463357329368591,0.6363363265991211,0.0,0.0,36.76176470588236,nan,nan
68,25459,46.1,22.602875923209417,-0.5618494153022766,0.6370172500610352,0.0,0.0,36.89710144927536,nan,nan
69,25969,51.0,28.61817604250837,-0.3956207036972046,0.6407773494720459,0.0,0.0,37.098571428571425,nan,nan
70,26357,38.8,16.666133324799727,-0.8989001512527466,0.6278449296951294,0.0,0.0,37.1225352112676,142.1,70.52439294315124
71,26765,40.8,14.971973817770321,-0.889627993106842,0.6326545476913452,0.0,0.0,37.173611111111114,nan,nan
72,27312,54.7,20.10994778710278,-0.4996492862701416,0.6432932615280151,0.0,0.0,37.413698630136984,nan,nan
73,27855,54.3,26.404734423962687,-0.4090823531150818,0.6374643445014954,0.0,0.0,37.641891891891895,nan,nan
74,28476,62.1,28.87369044649471,-0.32209041714668274,0.6296764016151428,0.0,0.0,37.968,nan,nan
75,29006,53.0,19.1049731745428,-0.5959009528160095,0.6333629488945007,0.0,0.0,38.165789473684214,147.6,78.35457867923228
76,29457,45.1,21.12084278621476,-0.6868971586227417,0.6315562129020691,0.0,0.0,38.25584415584416,nan,nan
77,29910,45.3,19.30828837572093,-0.7464368939399719,0.6167721152305603,0.0,0.0,38.34615384615385,nan,nan
78,30375,46.5,13.814847085653899,-0.8688850402832031,0.6295899152755737,0.0,0.0,38.449367088607595,nan,nan
79,31080,70.5,45.33045333989061,-0.14025911688804626,0.6424516439437866,0.0,0.0,38.85,nan,nan
80,31646,56.6,38.54400083022,-0.2791467607021332,0.6325516700744629,0.0,0.0,39.069135802469134,182.8,99.31243628065923
81,32181,53.5,18.553975315279473,-0.660412073135376,0.629507839679718,0.0,0.0,39.24512195121951,nan,nan
82,32696,51.5,30.806655125151124,-0.39454972743988037,0.633760392665863,0.0,0.0,39.39277108433735,nan,nan
83,33250,55.4,20.718108021728238,-0.5725438594818115,0.6293106079101562,0.0,0.0,39.583333333333336,nan,nan
84,33672,42.2,13.166624472506232,-1.0171171426773071,0.622677743434906,0.0,0.0,39.614117647058826,nan,nan
85,34264,59.2,25.67800615312645,-0.453934907913208,0.6312769055366516,0.0,0.0,39.84186046511628,226.2,122.28556742314278
86,34903,63.9,24.586378342488754,-0.4199925661087036,0.6298695206642151,0.0,0.0,40.1183908045977,nan,nan
87,35513,61.0,55.33353413618183,-0.1602577120065689,0.6234347224235535,0.0,0.0,40.35568181818182,nan,nan
88,35983,47.0,22.045407685048602,-0.6976679563522339,0.628130316734314,0.0,0.0,40.43033707865168,nan,nan
89,36487,50.4,12.60317420335052,-0.8466739058494568,0.630196750164032,0.0,0.0,40.541111111111114,nan,nan
90,37005,51.8,27.065845636151845,-0.579470694065094,0.6094655394554138,0.0,0.0,40.66483516483517,179.1,97.2352302408957
91,37464,45.9,23.56459208218975,-0.7197157144546509,0.617001473903656,0.0,0.0,40.721739130434784,nan,nan
92,37911,44.7,35.03726587506508,-0.4436994791030884,0.6132323741912842,0.0,0.0,40.76451612903226,nan,nan
93,38435,52.4,20.881570822138837,-0.6686915159225464,0.6210396885871887,0.0,0.0,40.888297872340424,nan,nan
94,39012,57.7,36.05842481307246,-0.35944637656211853,0.6177763938903809,0.0,0.0,41.065263157894734,nan,nan
95,39632,62.0,23.96247065725903,-0.47349146008491516,0.6287373900413513,0.0,0.0,41.28333333333333,226.3,151.14168849129612
96,40296,66.4,26.196182928052707,-0.4354131817817688,0.614236056804657,0.0,0.0,41.542268041237115,nan,nan
97,40830,53.4,25.440911933340757,-0.6077670454978943,0.6165065169334412,0.0,0.0,41.66326530612245,nan,nan
98,41488,65.8,24.268498099388022,-0.44946715235710144,0.6231377124786377,0.0,0.0,41.90707070707071,nan,nan
99,42103,61.5,22.02839077191069,-0.559792697429657,0.6244188547134399,0.0,0.0,42.103,nan,nan
100,42661,55.8,26.820887382784335,-0.5782141089439392,0.6079836487770081,0.0,0.0,42.23861386138614,301.2,127.76994951865638
101,43293,63.2,29.277294957014046,-0.44899362325668335,0.6174145936965942,0.0,0.0,42.444117647058825,nan,nan
102,43928,63.5,21.0440015206234,-0.5632721185684204,0.6183069944381714,0.0,0.0,42.64854368932039,nan,nan
103,44691,76.3,46.60697372711513,-0.17264360189437866,0.6130108833312988,0.0,0.0,42.972115384615385,nan,nan
104,45397,70.6,22.29887889558576,-0.45213502645492554,0.6246735453605652,0.0,0.0,43.235238095238095,nan,nan
105,46031,63.4,30.17349830563238,-0.4604097902774811,0.6185503005981445,0.0,0.0,43.425471698113206,242.4,135.27985807207222
106,46780,74.9,24.768730286391346,-0.41016292572021484,0.6199452877044678,0.0,0.0,43.7196261682243,nan,nan
107,47408,62.8,22.990432792794483,-0.5905653834342957,0.615308403968811,0.0,0.0,43.8962962962963,nan,nan
108,48168,76.0,30.258882993263317,-0.37556251883506775,0.6201172471046448,0.0,0.0,44.190825688073396,nan,nan
109,49180,101.2,46.49903224799415,-0.10285061597824097,0.6260561943054199,0.0,0.0,44.70909090909091,nan,nan
110,49865,68.5,24.27447218787671,-0.5261353850364685,0.6188274025917053,0.0,0.0,44.92342342342342,182.9,56.045428002647995
111,50586,72.1,27.736077588584873,-0.4561605155467987,0.6158767938613892,0.0,0.0,45.16607142857143,nan,nan
112,51258,67.2,28.07418743258654,-0.5462796092033386,0.6012663245201111,0.0,0.0,45.36106194690265,nan,nan
113,52353,109.5,49.153331524933286,-0.09289804846048355,0.6151398420333862,0.0,0.0,45.92368421052632,nan,nan
114,52951,59.8,30.895954427724025,-0.5683720707893372,0.6118465065956116,0.0,0.0,46.044347826086955,nan,nan
115,53768,81.7,28.379746299077446,-0.4228237569332123,0.6115358471870422,0.0,0.0,46.351724137931036,322.6,124.678947701687
116,54548,78.0,42.997674355713706,-0.3244814872741699,0.6119817495346069,0.0,0.0,46.62222222222222,nan,nan
117,55137,58.9,25.386807597648037,-0.7361288666725159,0.6106258630752563,0.0,0.0,46.72627118644068,nan,nan
118,56074,93.7,63.98445123621833,-0.1262374371290207,0.6044561266899109,0.0,0.0,47.121008403361344,nan,nan
119,56833,75.9,47.09447950662583,-0.3041101098060608,0.6212645769119263,0.0,0.0,47.36083333333333,nan,nan
120,57563,73.0,28.27719929554552,-0.5346146821975708,0.6117548942565918,0.0,0.0,47.57272727272727,261.1,102.62207364889875
121,58440,87.7,40.72849125612192,-0.30625373125076294,0.607518196105957,0.0,0.0,47.90163934426229,nan,nan
122,59101,66.1,29.71683024819437,-0.5979512929916382,0.604279637336731,0.0,0.0,48.04959349593496,nan,nan
123,60008,90.7,55.91788622614414,-0.1978110373020172,0.6095133423805237,0.0,0.0,48.39354838709677,nan,nan
124,60821,81.3,27.813845473073297,-0.482042521238327,0.6112723350524902,0.0,0.0,48.6568,nan,nan
125,62011,119.0,68.54487581139819,-0.051463861018419266,0.617587685585022,0.0,0.0,49.21507936507936,208.8,59.190877675533756
126,62741,73.0,29.257477676655586,-0.5630561709403992,0.604742169380188,0.0,0.0,49.40236220472441,nan,nan
127,63527,78.6,38.58548950058817,-0.43814218044281006,0.6039669513702393,0.0,0.0,49.63046875,nan,nan
128,64644,111.7,60.59216120918613,-0.1271289885044098,0.6174352765083313,0.0,0.0,50.11162790697674,nan,nan
129,65720,107.6,50.68767108479142,-0.22208654880523682,0.6163105368614197,0.0,0.0,50.55384615384615,nan,nan
130,66766,104.6,34.94910585408445,-0.3239741921424866,0.6055788993835449,0.0,0.0,50.966412213740455,297.9,70.83565486391723
131,67564,79.8,34.254342790367474,-0.5462278723716736,0.6065100431442261,0.0,0.0,51.18484848484849,nan,nan
132,68527,96.3,53.02461692459456,-0.2666485011577606,0.606802761554718,0.0,0.0,51.52406015037594,nan,nan
133,69465,93.8,43.9017083950044,-0.37434038519859314,0.607172966003418,0.0,0.0,51.83955223880597,nan,nan
134,70328,86.3,49.38633414214908,-0.3668137192726135,0.6056632399559021,0.0,0.0,52.09481481481482,nan,nan
135,71494,116.6,47.80836746846728,-0.2108439803123474,0.612705647945404,0.0,0.0,52.569117647058825,405.2,96.72827921554276
136,72497,100.3,47.762014195383344,-0.31316715478897095,0.6153948903083801,0.0,0.0,52.917518248175185,nan,nan
137,73341,84.4,46.787177730656076,-0.4276502728462219,0.6012424826622009,0.0,0.0,53.14565217391304,nan,nan
138,74674,133.3,47.69916141820525,-0.16708898544311523,0.6081908345222473,0.0,0.0,53.72230215827338,nan,nan
139,75914,124.0,81.62230087420961,-0.09286367148160934,0.6151618361473083,0.0,0.0,54.22428571428571,420.1,92.96929600680001
