update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
0,239,23.9,10.549407566304374,-0.011501677334308624,0.6917247176170349,0.001,258.4810791015625,nan,42.5,17.321951391226104
1,523,28.4,20.68912757948,-0.001595707843080163,0.6913875937461853,0.001,548.83203125,nan,nan,nan
2,759,23.6,6.32771680782255,-0.007569229230284691,0.6897927522659302,0.001,195.28561401367188,nan,nan,nan
3,969,21.0,10.714476188783099,-0.015119112096726894,0.6898059844970703,0.001,224.61666870117188,nan,nan,nan
4,1154,18.5,7.826237921249264,-0.015695611014962196,0.686061680316925,0.001,159.26266479492188,nan,nan,nan
5,1413,25.9,19.175244457372635,-0.010099494829773903,0.686942458152771,0.001,475.4640808105469,nan,51.7,19.256427498370513
6,1671,25.8,10.047885349664377,-0.005649682134389877,0.6870318055152893,0.001,259.2922058105469,nan,nan,nan
7,1987,31.6,16.187649613208215,-0.00901131983846426,0.6871678829193115,0.001,444.67547607421875,nan,nan,nan
8,2278,29.1,14.038874598770374,-0.004800440277904272,0.6866943836212158,0.001,361.4438171386719,nan,nan,nan
9,2562,28.4,17.0598944897089,-0.007535530719906092,0.6836546063423157,0.001,420.1650085449219,nan,nan,nan
10,2822,26.0,10.382677881933928,-0.00677581736817956,0.6827832460403442,0.001,260.98138427734375,nan,51.8,17.92651667223725
11,3099,27.7,8.402975663418285,-0.010103380307555199,0.6836676001548767,0.001,250.59719848632812,nan,nan,nan
12,3365,26.6,9.38296328459192,-0.017454545944929123,0.6805484294891357,0.001,246.9234619140625,nan,nan,nan
13,3668,30.3,18.292348127017483,-0.014229818247258663,0.6811060309410095,0.001,460.07879638671875,nan,nan,nan
14,4019,35.1,14.949581933953873,-0.0005650629173032939,0.6792415976524353,0.001,437.50048828125,nan,nan,nan
15,4388,36.9,23.51361307838504,-0.0030189643148332834,0.6779564619064331,0.001,657.9060668945312,nan,89.7,35.975130298582656
16,4761,37.3,17.844046626256052,-0.016420938074588776,0.6792882084846497,0.001,516.8248901367188,nan,nan,nan
17,5093,33.2,16.957594168985175,-0.021916016936302185,0.6774523854255676,0.001,445.80279541015625,nan,nan,nan
18,5289,19.6,3.8781438859330635,-0.07406783103942871,0.6666988730430603,0.001,108.77979278564453,nan,nan,nan
19,5573,28.4,7.269112738154499,-0.014725095592439175,0.6760857105255127,0.001,232.40255737304688,nan,nan,nan
20,5973,40.0,23.31951972061174,-0.008088434115052223,0.6718140244483948,0.001,658.2396850585938,nan,87.0,38.144462245521304
21,6396,42.3,19.64713719603953,-0.003277927404269576,0.6711447238922119,0.001,602.6907958984375,nan,nan,nan
22,6771,37.5,18.134221791960083,-0.001650302903726697,0.6677876710891724,0.001,514.3694458007812,nan,nan,nan
23,7043,27.2,12.448293055676348,-0.013126544654369354,0.6669156551361084,0.001,277.6819763183594,nan,nan,nan
24,7536,49.3,29.148070262025925,-0.006345377303659916,0.6725831627845764,0.001,909.0484008789062,nan,nan,nan
25,7848,31.2,13.833293172632466,0.0005614467081613839,0.6718135476112366,0.001,341.67047119140625,nan,113.2,64.33474955263291
26,8183,33.5,15.577226967595998,-0.01730969361960888,0.6646049618721008,0.001,399.6352233886719,nan,nan,nan
27,8674,49.1,24.989797918350597,-0.007279030978679657,0.6703769564628601,0.001,794.3699340820312,nan,nan,nan
28,9029,35.5,14.575664650368434,-0.022084325551986694,0.6645991206169128,0.001,392.7584533691406,nan,nan,nan
29,9428,39.9,18.6088688533183,-0.0011888195294886827,0.6659896969795227,0.001,521.2614135742188,nan,nan,nan
30,9882,45.4,23.841979783566632,-0.019687367603182793,0.6589753031730652,0.001,704.2081298828125,nan,136.3,107.52771735696801
31,10285,40.3,26.317484682241197,-0.01712212711572647,0.665776789188385,0.001,716.5028076171875,nan,nan,nan
32,10668,38.3,23.456555586871655,-0.010308253578841686,0.6629594564437866,0.001,606.9961547851562,nan,nan,nan
33,10976,30.8,18.642961138188323,-0.00804570596665144,0.6569089293479919,0.001,430.16552734375,nan,nan,nan
34,11506,53.0,41.83061080118243,0.0029073930345475674,0.6615962982177734,0.001,1272.655517578125,nan,nan,nan
35,11856,35.0,19.914818603241155,-0.026094429194927216,0.6518207788467407,0.001,476.9013977050781,nan,177.2,132.9253926080341
36,12160,30.4,13.425349157470729,-0.0037752767093479633,0.6464419960975647,0.001,291.3623962402344,nan,nan,nan
37,12592,43.2,19.213536894595958,-0.010935909114778042,0.6589186787605286,0.001,550.9973754882812,nan,nan,nan
38,12912,32.0,18.36300628982085,-0.02296171709895134,0.6562970876693726,0.001,407.8931884765625,nan,nan,nan
39,13338,42.6,23.255966976240742,-0.005114790517836809,0.6519090533256531,0.001,625.8600463867188,nan,nan,nan
40,13781,44.3,13.491108182799515,-0.010738457553088665,0.6561482548713684,0.001,464.9492492675781,nan,176.6,93.11949312576824
41,14189,40.8,15.702229141112417,-0.006367413327097893,0.6520209312438965,0.001,441.0779724121094,nan,nan,nan
42,14681,49.2,23.768887226792927,-0.0014926883159205317,0.6543991565704346,0.001,699.732666015625,nan,nan,nan
43,15141,46.0,16.69730517179344,-5.169173891772516e-05,0.6574848294258118,0.001,526.9236450195312,nan,nan,nan
44,15507,36.6,14.954597955144097,-0.0030213515274226665,0.6568602919578552,0.001,369.659912109375,nan,nan,nan
45,15944,43.7,18.31966156892643,-0.011120853945612907,0.6469718217849731,0.001,510.9129943847656,nan,143.8,58.83502358289661
46,16392,44.8,27.242613677839355,-0.01671227626502514,0.645963728427887,0.001,722.7257690429688,nan,nan,nan
47,16809,41.7,11.234322409473569,-0.022869711741805077,0.6488214731216431,0.001,377.45367431640625,nan,nan,nan
48,17245,43.6,11.065260954898443,-0.0025254073552787304,0.6483062505722046,0.001,399.3671875,nan,nan,nan
49,17720,47.5,25.362373705944798,-0.009361734613776207,0.6382083296775818,0.001,694.951904296875,nan,nan,nan
50,18225,50.5,31.142414806819332,-0.005713130347430706,0.6429793834686279,0.001,859.07275390625,nan,192.9,124.19617546446429
51,18775,55.0,21.963606261267753,-0.014284409582614899,0.6438603401184082,0.001,709.9086303710938,nan,nan,nan
