update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
79,32462,55.1,21.556669501571896,13.543924331665039,0.6260259747505188,0.0,0.0,55.1,nan,nan
80,32957,49.5,16.812197952677096,10.017827987670898,0.6274200677871704,0.0,0.0,49.50000000000001,184.8,70.51921723899096
81,33523,56.6,23.03562458454296,13.935693740844727,0.6223378777503967,0.0,0.0,56.6,nan,nan
82,33964,44.1,14.003213916812097,7.830718994140625,0.6186906099319458,0.0,0.0,44.10000000000001,nan,nan
83,34594,63.0,15.185519418182572,9.825333595275879,0.6264380216598511,0.0,0.0,63.0,nan,nan
84,35013,41.9,13.729166034395533,7.720904350280762,0.6137998104095459,0.0,0.0,41.9,nan,nan
85,35512,49.9,11.571084650973738,5.979584693908691,0.6202442049980164,0.0,0.0,49.9,149.6,58.5511741983028
86,36131,61.9,33.631681492307216,19.863431930541992,0.6176650524139404,0.0,0.0,61.9,nan,nan
87,36609,47.8,13.310146505579871,7.709650993347168,0.6170631051063538,0.0,0.0,47.8,nan,nan
88,37213,60.4,28.688673723265772,17.398880004882812,0.6158798933029175,0.0,0.0,60.40000000000001,nan,nan
89,37894,68.1,48.780016400161244,30.134014129638672,0.6198602318763733,0.0,0.0,68.1,nan,nan
90,38503,60.9,28.31766233289747,15.679243087768555,0.6202402710914612,0.0,0.0,60.9,129.7,62.05489505268702
91,39188,68.5,32.97650678892475,19.435314178466797,0.6202329993247986,0.0,0.0,68.5,nan,nan
92,39737,54.9,21.983857714241143,12.201648712158203,0.6135744452476501,0.0,0.0,54.9,nan,nan
93,40216,47.9,16.908281994336384,9.17177963256836,0.613210916519165,0.0,0.0,47.9,nan,nan
94,40761,54.5,19.080094339389415,10.644842147827148,0.6100815534591675,0.0,0.0,54.5,nan,nan
95,41422,66.1,21.40770889189219,12.877507209777832,0.6163635849952698,0.0,0.0,66.1,139.9,53.30938003766317
96,42294,87.2,43.91081871247677,26.446979522705078,0.6174381971359253,0.0,0.0,87.2,nan,nan
97,42835,54.1,21.910956163526958,12.978388786315918,0.6042406558990479,0.0,0.0,54.1,nan,nan
98,43539,70.4,21.57405849625888,12.251863479614258,0.6091994643211365,0.0,0.0,70.4,nan,nan
99,44175,63.6,33.514772862127536,20.90850257873535,0.6049034595489502,0.0,0.0,63.6,nan,nan
100,44861,68.6,29.520162601178196,17.26978302001953,0.6094478964805603,0.0,0.0,68.6,178.9,45.64088079781108
101,45594,73.3,23.460818400047344,13.40876579284668,0.6109579205513,0.0,0.0,73.30000000000001,nan,nan
102,46280,68.6,22.082572313931184,13.660733222961426,0.6039776802062988,0.0,0.0,68.6,nan,nan
103,46921,64.1,29.41921141023328,16.374637603759766,0.5917295813560486,0.0,0.0,64.1,nan,nan
104,47466,54.5,21.735914979590806,14.134142875671387,0.6001529693603516,0.0,0.0,54.5,nan,nan
105,48167,70.1,28.91867908463317,15.814874649047852,0.6026497483253479,0.0,0.0,70.1,163.0,61.778637084351416
106,48847,68.0,27.36421020237931,15.578389167785645,0.6038132905960083,0.0,0.0,68.0,nan,nan
107,49445,59.8,21.315721897228816,12.38850212097168,0.6047477722167969,0.0,0.0,59.8,nan,nan
108,50143,69.8,21.834834553987353,13.969276428222656,0.6054891347885132,0.0,0.0,69.80000000000001,nan,nan
109,50786,64.3,30.903236076501763,18.021087646484375,0.5899747014045715,0.0,0.0,64.3,nan,nan
110,51465,67.9,29.466760934992497,17.751754760742188,0.5919004082679749,0.0,0.0,67.9,153.7,67.64029863919882
111,52197,73.2,38.358310703157926,23.520893096923828,0.5942649841308594,0.0,0.0,73.2,nan,nan
112,52803,60.6,18.062115047801015,10.060994148254395,0.5938916206359863,0.0,0.0,60.59999999999999,nan,nan
113,53744,94.1,51.997019145331784,29.870559692382812,0.5980495810508728,0.0,0.0,94.1,nan,nan
114,54649,90.5,54.01342425730848,31.118648529052734,0.6066852807998657,0.0,0.0,90.49999999999999,nan,nan
115,55490,84.1,51.01264549109368,29.273479461669922,0.6009578704833984,0.0,0.0,84.1,209.3,96.68200453031578
116,56144,65.4,13.61763562443936,7.79418420791626,0.5968575477600098,0.0,0.0,65.4,nan,nan
117,57000,85.6,25.943014474035202,14.608365058898926,0.6042105555534363,0.0,0.0,85.6,nan,nan
118,57588,58.8,21.82109071517737,13.140405654907227,0.5917625427246094,0.0,0.0,58.8,nan,nan
119,58376,78.8,42.27718060609056,24.672964096069336,0.6040995121002197,0.0,0.0,78.8,nan,nan
120,59072,69.6,32.234143388649244,19.913799285888672,0.5881516933441162,0.0,0.0,69.6,170.2,78.65341696328265
121,59993,92.1,46.49612887112217,27.058218002319336,0.5899112820625305,0.0,0.0,92.1,nan,nan
122,60875,88.2,42.806074335309,24.715545654296875,0.6046275496482849,0.0,0.0,88.2,nan,nan
123,61614,73.9,57.949029327504704,33.89678192138672,0.5962227582931519,0.0,0.0,73.9,nan,nan
124,62360,74.6,24.503877244224025,14.001462936401367,0.5889809131622314,0.0,0.0,74.6,nan,nan
