update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
0,166,16.6,5.5533773507659285,-0.0017914212075993419,0.6917528510093689,0.0,0.0,nan,62.0,18.804254837669053
1,432,26.6,11.655041827466773,-0.0020862710662186146,0.6919562816619873,0.0,0.0,nan,nan,nan
2,670,23.8,8.772684879784524,-0.009849549271166325,0.6916323304176331,0.0,0.0,nan,nan,nan
3,964,29.4,16.782133356638543,-0.003739119041711092,0.6912902593612671,0.0,0.0,nan,nan,nan
4,1137,17.3,10.602358228243375,-0.012329500168561935,0.6891858577728271,0.0,0.0,nan,nan,nan
5,1357,22.0,8.567379996241558,-0.013830132782459259,0.6895057559013367,0.0,0.0,nan,66.2,19.5386795869117
6,1569,21.2,7.858753081755401,-0.01063785795122385,0.6878241300582886,0.0,0.0,nan,nan,nan
7,1858,28.9,12.597221915962265,-0.00865507498383522,0.6885913014411926,0.0,0.0,nan,nan,nan
8,2120,26.2,13.43726162579266,0.0003909614169970155,0.6884525418281555,0.0,0.0,nan,nan,nan
9,2390,27.0,14.690132742763083,-0.0007157290237955749,0.686928391456604,0.0,0.0,nan,nan,nan
10,2649,25.9,11.527792503337315,-0.014160480350255966,0.6853094696998596,0.0,0.0,nan,63.1,15.076140089558734
11,2984,33.5,16.051479682571323,-0.012526661157608032,0.6860489845275879,0.0,0.0,nan,nan,nan
12,3325,34.1,24.250567003680555,-0.008812757208943367,0.6856832504272461,0.0,0.0,nan,nan,nan
13,3697,37.2,18.25267103741258,-0.006592140533030033,0.684042751789093,0.0,0.0,nan,nan,nan
14,3958,26.1,13.419761547807026,-0.01605016179382801,0.6828941702842712,0.0,0.0,nan,nan,nan
15,4267,30.9,21.24829404917016,-0.0010522298980504274,0.6807583570480347,0.0,0.0,nan,92.7,32.563937108402605
16,4636,36.9,22.89737976275888,-0.021794341504573822,0.6772282123565674,0.0,0.0,nan,nan,nan
17,5044,40.8,32.489382881181356,-0.009916506707668304,0.6811478734016418,0.0,0.0,nan,nan,nan
18,5455,41.1,20.10198995124612,-0.010050028562545776,0.6820248961448669,0.0,0.0,nan,nan,nan
19,5767,31.2,11.097747519204066,-0.01364773977547884,0.6781743168830872,0.0,0.0,nan,nan,nan
20,6120,35.3,13.206437824031127,-0.009770507924258709,0.6772501468658447,0.0,0.0,nan,117.4,49.3967610274196
21,6445,32.5,18.985520798756088,-0.02332976460456848,0.6756459474563599,0.0,0.0,nan,nan,nan
22,6759,31.4,16.6024094636893,-0.025140469893813133,0.674685537815094,0.0,0.0,nan,nan,nan
23,7069,31.0,16.964669168598604,-0.02018461748957634,0.6740107536315918,0.0,0.0,nan,nan,nan
