update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
0,239,23.9,10.549407566304374,-0.011501677334308624,0.6917247176170349,0.0,258.4810791015625,nan,42.5,17.321951391226104
1,523,28.4,20.68912757948,-0.0015957175055518746,0.6913875937461853,0.0,548.83203125,nan,nan,nan
2,759,23.6,6.32771680782255,-0.0075693801045417786,0.6897926330566406,0.0,195.28561401367188,nan,nan,nan
3,969,21.0,10.714476188783099,-0.015119250863790512,0.6898056864738464,0.0,224.61666870117188,nan,nan,nan
4,1154,18.5,7.826237921249264,-0.015696406364440918,0.6860609650611877,0.0,159.26266479492188,nan,nan,nan
5,1413,25.9,19.175244457372635,-0.010099750943481922,0.6869417428970337,0.0,475.4640808105469,nan,51.7,19.256427498370513
6,1671,25.8,10.047885349664377,-0.005650388076901436,0.6870307922363281,0.0,259.2922058105469,nan,nan,nan
7,1987,31.6,16.187649613208215,-0.00901133380830288,0.6871668100357056,0.0,444.67547607421875,nan,nan,nan
8,2278,29.1,14.038874598770374,-0.0048000263050198555,0.6866931319236755,0.0,361.4438171386719,nan,nan,nan
9,2562,28.4,17.0598944897089,-0.007536853663623333,0.683651864528656,0.0,420.1650085449219,nan,nan,nan
10,2822,26.0,10.382677881933928,-0.006773246452212334,0.6827817559242249,0.0,260.98138427734375,nan,51.8,17.92651667223725
11,3099,27.7,8.402975663418285,-0.010105017572641373,0.6836653351783752,0.0,250.59719848632812,nan,nan,nan
12,3365,26.6,9.38296328459192,-0.017456665635108948,0.6805459260940552,0.0,246.9234619140625,nan,nan,nan
13,3668,30.3,18.292348127017483,-0.014231298118829727,0.6811019778251648,0.0,460.07879638671875,nan,nan,nan
14,4019,35.1,14.949581933953873,-0.0005654541309922934,0.6792379021644592,0.0,437.50048828125,nan,nan,nan
15,4388,36.9,23.51361307838504,-0.0030179021414369345,0.6779504418373108,0.0,657.9060668945312,nan,89.7,35.975130298582656
16,4761,37.3,17.844046626256052,-0.01642502099275589,0.6792832612991333,0.0,516.8248901367188,nan,nan,nan
17,5093,33.2,16.957594168985175,-0.021921200677752495,0.6774461269378662,0.0,445.80279541015625,nan,nan,nan
18,5289,19.6,3.8781438859330635,-0.07409293949604034,0.6666857004165649,0.0,108.77979278564453,nan,nan,nan
19,5573,28.4,7.269112738154499,-0.014730886556208134,0.6760789752006531,0.0,232.40255737304688,nan,nan,nan
20,5973,40.0,23.31951972061174,-0.008090936578810215,0.6718069314956665,0.0,658.2396850585938,nan,87.1,38.059033093340666
21,6396,42.3,19.64713719603953,-0.0032801437191665173,0.6711349487304688,0.0,602.6907958984375,nan,nan,nan
22,6771,37.5,18.134221791960083,-0.0016573267057538033,0.6677775382995605,0.0,514.3694458007812,nan,nan,nan
23,7043,27.2,12.448293055676348,-0.013138278387486935,0.6668992638587952,0.0,277.6819763183594,nan,nan,nan
24,7536,49.3,29.148070262025925,-0.0063498239032924175,0.6725731492042542,0.0,909.0484008789062,nan,nan,nan
25,7848,31.2,13.833293172632466,0.0005563214654102921,0.6717999577522278,0.0,341.67047119140625,nan,122.1,84.46709418465868
26,8183,33.5,15.577226967595998,-0.017322372645139694,0.6645918488502502,0.0,399.6352233886719,nan,nan,nan
27,8674,49.1,24.989797918350597,-0.007278683129698038,0.6703639030456543,0.0,794.3699340820312,nan,nan,nan
28,9029,35.5,14.575664650368434,-0.022095566615462303,0.6645780801773071,0.0,392.7584533691406,nan,nan,nan
29,9428,39.9,18.6088688533183,-0.0011947483289986849,0.6659709811210632,0.0,521.2614135742188,nan,nan,nan
30,9882,45.4,23.841979783566632,-0.01969427801668644,0.6589530110359192,0.0,704.2081298828125,nan,136.3,107.52771735696801
31,10285,40.3,26.317484682241197,-0.01712758094072342,0.6657552719116211,0.0,716.5028076171875,nan,nan,nan
32,10668,38.3,23.456555586871655,-0.01031696517020464,0.6629355549812317,0.0,606.9961547851562,nan,nan,nan
33,10976,30.8,18.642961138188323,-0.008059538900852203,0.6568751335144043,0.0,430.16552734375,nan,nan,nan
34,11506,53.0,41.83061080118243,0.002909088972955942,0.6615682244300842,0.0,1272.655517578125,nan,nan,nan
35,11856,35.0,19.914818603241155,-0.02612219750881195,0.6517797112464905,0.0,476.9013977050781,nan,177.2,132.9253926080341
36,12160,30.4,13.425349157470729,-0.0037831945810467005,0.6463981866836548,0.0,291.3623962402344,nan,nan,nan
37,12592,43.2,19.213536894595958,-0.010945465415716171,0.6588835716247559,0.0,550.9973754882812,nan,nan,nan
38,12912,32.0,18.36300628982085,-0.02297896519303322,0.6562603712081909,0.0,407.8931884765625,nan,nan,nan
39,13338,42.6,23.255966976240742,-0.00511890510097146,0.6518640518188477,0.0,625.8600463867188,nan,nan,nan
40,13781,44.3,13.491108182799515,-0.0107499985024333,0.6561053395271301,0.0,464.9492492675781,nan,176.6,93.11949312576824
41,14189,40.8,15.702229141112417,-0.006382171530276537,0.6519722938537598,0.0,441.0779724121094,nan,nan,nan
42,14681,49.2,23.768887226792927,-0.0014931956538930535,0.6543518304824829,0.0,699.732666015625,nan,nan,nan
43,15141,46.0,16.69730517179344,-5.463309935294092e-05,0.6574370265007019,0.0,526.9236450195312,nan,nan,nan
44,15507,36.6,14.954597955144097,-0.0030339390505105257,0.6568111777305603,0.0,369.659912109375,nan,nan,nan
45,15944,43.7,18.31966156892643,-0.01114183571189642,0.6469078063964844,0.0,510.9129943847656,nan,148.1,59.45662284388511
46,16392,44.8,27.242613677839355,-0.016738487407565117,0.6458964943885803,0.0,722.7257690429688,nan,nan,nan
47,16809,41.7,11.234322409473569,-0.022896286100149155,0.6487558484077454,0.0,377.45367431640625,nan,nan,nan
48,17245,43.6,11.065260954898443,-0.0025285566225647926,0.6482372879981995,0.0,399.3671875,nan,nan,nan
49,17720,47.5,25.362373705944798,-0.00938448030501604,0.6381234526634216,0.0,694.951904296875,nan,nan,nan
50,18225,50.5,31.142414806819332,-0.0057253167033195496,0.6428995132446289,0.0,859.07275390625,nan,192.9,124.19617546446429
51,18775,55.0,21.963606261267753,-0.01431289967149496,0.6437774896621704,0.0,709.9086303710938,nan,nan,nan
52,19359,58.4,38.43227810057582,-0.007687663193792105,0.6459819078445435,0.0,1132.4698486328125,nan,nan,nan
