update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
0,196,19.6,8.754427451295715,6.165268898010254,0.6887253522872925,0.0,0.0,19.6,9.2,0.4
1,377,18.1,6.744627491566899,4.6129631996154785,0.6896196007728577,0.0,0.0,18.099999999999998,nan,nan
2,602,22.5,12.978828914813539,9.161921501159668,0.689110517501831,0.0,0.0,22.5,nan,nan
3,818,21.6,10.32666451474047,7.2280378341674805,0.6898707747459412,0.0,0.0,21.599999999999998,nan,nan
4,1029,21.1,10.415853301578322,7.0006256103515625,0.690082848072052,0.0,0.0,21.1,nan,nan
5,1239,21.0,6.870225614927067,4.746147155761719,0.6898154020309448,0.0,0.0,21.0,11.7,1.2688577540449522
6,1460,22.1,15.44312144613258,10.528310775756836,0.6907746195793152,0.0,0.0,22.1,nan,nan
7,1674,21.4,6.343500610861482,4.491389274597168,0.6910151839256287,0.0,0.0,21.4,nan,nan
8,1919,24.5,7.723341245859851,5.356085777282715,0.6904463768005371,0.0,0.0,24.500000000000004,nan,nan
9,2135,21.6,9.840731680114036,6.512764930725098,0.6886764764785767,0.0,0.0,21.6,nan,nan
10,2392,25.7,6.050619802962339,4.08328104019165,0.6901431679725647,0.0,0.0,25.7,23.0,4.47213595499958
11,2656,26.4,12.84678948220138,8.648576736450195,0.6913400292396545,0.0,0.0,26.4,nan,nan
12,2913,25.7,17.13505179449423,11.502535820007324,0.6903887987136841,0.0,0.0,25.7,nan,nan
13,3170,25.7,9.529428104561156,6.424567222595215,0.6884753704071045,0.0,0.0,25.7,nan,nan
14,3420,25.0,8.318653737234168,5.504235744476318,0.6889409422874451,0.0,0.0,25.0,nan,nan
15,3734,31.4,18.687964041061292,12.59606647491455,0.6878859400749207,0.0,0.0,31.4,48.7,10.383159442096611
16,3967,23.3,9.165696918401787,6.203182697296143,0.6869784593582153,0.0,0.0,23.3,nan,nan
17,4250,28.3,23.195042573791497,15.447237014770508,0.6867444515228271,0.0,0.0,28.3,nan,nan
18,4583,33.3,19.99024762227822,13.2603120803833,0.6853131651878357,0.0,0.0,33.3,nan,nan
19,4945,36.2,18.835073665903195,12.3857421875,0.686267077922821,0.0,0.0,36.2,nan,nan
20,5173,22.8,9.568698971124547,6.3459014892578125,0.684858500957489,0.0,0.0,22.8,62.4,15.774663229368798
21,5447,27.4,7.670723564306043,5.136908054351807,0.6849404573440552,0.0,0.0,27.4,nan,nan
22,5747,30.0,17.894133116750865,11.7724609375,0.6843066811561584,0.0,0.0,30.0,nan,nan
23,6084,33.7,20.74632497576378,13.784774780273438,0.6843772530555725,0.0,0.0,33.7,nan,nan
24,6319,23.5,10.092076099594175,6.7686920166015625,0.6784322261810303,0.0,0.0,23.5,nan,nan
25,6573,25.4,10.809255293497328,6.992337226867676,0.6791781783103943,0.0,0.0,25.4,68.1,26.953478439711635
26,6861,28.8,19.55914108543624,12.775628089904785,0.6773253679275513,0.0,0.0,28.8,nan,nan
27,7132,27.1,11.776671855834312,7.378321170806885,0.6786081194877625,0.0,0.0,27.1,nan,nan
28,7455,32.3,12.514391715141413,8.070840835571289,0.6794564127922058,0.0,0.0,32.3,nan,nan
29,7810,35.5,21.252058723803678,14.083564758300781,0.6743847727775574,0.0,0.0,35.5,nan,nan
30,8046,23.6,6.327716807822549,3.7988181114196777,0.6704503893852234,0.0,0.0,23.6,75.3,39.25570022302493
31,8380,33.4,13.979985693841035,9.229907989501953,0.6731239557266235,0.0,0.0,33.4,nan,nan
32,8792,41.2,19.213536894595958,12.563821792602539,0.6775132417678833,0.0,0.0,41.2,nan,nan
33,9219,42.7,19.380660463462025,12.69188117980957,0.6762752532958984,0.0,0.0,42.7,nan,nan
34,9614,39.5,24.183672177731818,15.877861022949219,0.673245906829834,0.0,0.0,39.5,nan,nan
35,9995,38.1,21.224749704060116,13.716398239135742,0.6667983531951904,0.0,0.0,38.1,55.1,14.48758088847134
36,10339,34.4,14.887578715157142,9.249090194702148,0.6707028150558472,0.0,0.0,34.4,nan,nan
37,10618,27.9,8.768694315575154,5.558577060699463,0.6624152064323425,0.0,0.0,27.9,nan,nan
38,10967,34.9,24.752575623558855,16.040050506591797,0.664172887802124,0.0,0.0,34.9,nan,nan
39,11427,46.0,25.907527863538043,16.92181396484375,0.6684443354606628,0.0,0.0,46.0,nan,nan
