update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
0,152,15.2,4.166533331199932,0.006192923989146948,0.6890803575515747,0.01,96.1846694946289,nan,9.2,0.4
1,331,17.9,6.040695324215583,0.008951700292527676,0.6895108222961426,0.009928057553956834,135.05807495117188,nan,nan,nan
2,548,21.7,9.654532614269838,-5.614647670881823e-05,0.6898369193077087,0.00985611510791367,223.7709503173828,nan,nan,nan
3,798,25.0,6.572670690061994,0.003772500902414322,0.6906347274780273,0.009784172661870504,215.78282165527344,nan,nan,nan
4,1011,21.3,9.263368717696604,-0.004126739222556353,0.6903241872787476,0.00971223021582734,205.48583984375,nan,nan,nan
5,1271,26.0,10.83512805646523,-0.00620274106040597,0.6902737021446228,0.009640287769784173,277.49188232421875,nan,11.7,1.2688577540449522
6,1513,24.2,15.606408939919524,-0.0044011883437633514,0.6897118091583252,0.009568345323741007,356.6994323730469,nan,nan,nan
7,1840,32.7,19.45276329985023,-0.003118435852229595,0.6902891993522644,0.009496402877697842,522.9932250976562,nan,nan,nan
8,2065,22.5,11.280514172678478,-0.005671578925102949,0.6897289752960205,0.009424460431654676,251.9837188720703,nan,nan,nan
9,2284,21.9,7.2725511342306834,-0.007283246610313654,0.6900278925895691,0.00935251798561151,177.53521728515625,nan,nan,nan
10,2455,17.1,9.544108130150246,-0.009541044011712074,0.688875675201416,0.009280575539568346,169.42022705078125,nan,23.9,4.205948168962618
11,2753,29.8,11.00727032465361,-0.008770550601184368,0.6889748573303223,0.00920863309352518,311.7762451171875,nan,nan,nan
12,2970,21.7,5.532630477449221,0.0006393397343344986,0.6889495253562927,0.009136690647482015,152.04638671875,nan,nan,nan
13,3215,24.5,9.287087810503355,-0.020164573565125465,0.6893585920333862,0.00906474820143885,218.50364685058594,nan,nan,nan
14,3435,22.0,9.284395510748128,-0.01453118771314621,0.6863510608673096,0.008992805755395683,198.42559814453125,nan,nan,nan
15,3685,25.0,11.454256850621082,-0.01213066466152668,0.6861060857772827,0.008920863309352519,262.67559814453125,nan,47.8,16.12947612292476
16,3905,22.0,7.523297149521611,-0.013512160629034042,0.6852896809577942,0.008848920863309353,168.93179321289062,nan,nan,nan
17,4216,31.1,15.744522857171633,-0.0167692843824625,0.6843843460083008,0.008776978417266188,406.26495361328125,nan,nan,nan
18,4517,30.1,15.481924944915603,-0.003161584958434105,0.6818424463272095,0.008705035971223022,385.1856384277344,nan,nan,nan
19,4797,28.0,20.11964214393487,-0.013736076653003693,0.6833369731903076,0.008633093525179856,482.91656494140625,nan,nan,nan
20,5139,34.2,15.911002482559041,-0.006549759767949581,0.683530330657959,0.008561151079136691,429.0738220214844,nan,90.7,47.931305010400045
21,5514,37.5,23.195904810979027,-0.012601552531123161,0.6831417083740234,0.008489208633093525,639.6514892578125,nan,nan,nan
22,5778,26.4,10.901376059929316,-0.029602637514472008,0.6784008741378784,0.008417266187050361,243.9009246826172,nan,nan,nan
23,6047,26.9,10.113851887386922,-0.010008963756263256,0.6789354085922241,0.008345323741007195,240.9619140625,nan,nan,nan
24,6354,30.7,18.37960826568401,-0.02159743942320347,0.679722011089325,0.008273381294964029,425.9397277832031,nan,nan,nan
25,6660,30.6,14.974645237867906,-0.013790721073746681,0.6789350509643555,0.008201438848920864,352.77093505859375,nan,97.8,46.971906497394805
26,7154,49.4,32.22793819033417,-0.014967250637710094,0.6786973476409912,0.008129496402877698,995.6307983398438,nan,nan,nan
27,7418,26.4,11.73200750084997,-0.017392361536622047,0.6692864894866943,0.008057553956834532,248.11358642578125,nan,nan,nan
28,7833,41.5,25.072893730082292,-0.0039968788623809814,0.6766958236694336,0.007985611510791368,696.3349609375,nan,nan,nan
29,8111,27.8,10.49571341072154,-0.0036296045873314142,0.6697254180908203,0.007913669064748202,239.4877471923828,nan,nan,nan
30,8396,28.5,8.811923740024081,-0.013698781840503216,0.6715271472930908,0.007841726618705035,221.9492645263672,nan,127.7,88.20776609800298
31,8779,38.3,32.7812446377498,-0.002489353995770216,0.6685368418693542,0.007769784172661871,923.0845336914062,nan,nan,nan
32,9047,26.8,7.586830695356263,-0.008011860772967339,0.6739678382873535,0.007697841726618705,186.8752899169922,nan,nan,nan
33,9377,33.0,16.44992401198255,-0.0021247758995741606,0.6713654398918152,0.00762589928057554,390.812744140625,nan,nan,nan
34,9684,30.7,14.546820958546236,-0.012815342284739017,0.6723985075950623,0.007553956834532374,322.474609375,nan,nan,nan
35,9978,29.4,13.85063175454463,0.0006546431104652584,0.6696434020996094,0.007482014388489209,292.6658020019531,nan,128.6,44.12527620310155
36,10371,39.3,22.59668117224297,-0.02175678126513958,0.6638522148132324,0.007410071942446044,580.7948608398438,nan,nan,nan
37,10886,51.5,39.11585356348497,-0.010125969536602497,0.6708464026451111,0.007338129496402878,1158.0679931640625,nan,nan,nan
38,11220,33.4,11.577564510725043,-0.005510184448212385,0.6659725904464722,0.0072661870503597115,296.3015441894531,nan,nan,nan
39,11440,22.0,10.963576058932597,-0.017143558710813522,0.6538238525390625,0.007194244604316547,170.53024291992188,nan,nan,nan
40,11834,39.4,23.469980826579302,-0.017255404964089394,0.6666808128356934,0.007122302158273381,588.3427734375,nan,135.3,57.262640525913575
41,12310,47.6,29.763064358362026,-0.0116121219471097,0.6638164520263672,0.007050359712230217,818.0211791992188,nan,nan,nan
42,12697,38.7,17.720327310746832,0.007991698570549488,0.664095938205719,0.0069784172661870505,439.85699462890625,nan,nan,nan
43,13102,40.5,25.76140524117425,-0.0014106774469837546,0.665825605392456,0.006906474820143884,655.20947265625,nan,nan,nan
44,13347,24.5,9.35147047260483,-0.018069632351398468,0.6563646197319031,0.00683453237410072,159.1290283203125,nan,nan,nan
45,13770,42.3,24.5073458375239,0.0031143242958933115,0.6621230840682983,0.006762589928057554,629.0924072265625,nan,128.0,54.05367702571214
46,14235,46.5,26.63174797117155,-0.016247371211647987,0.6597576141357422,0.0066906474820143886,723.7771606445312,nan,nan,nan
47,14479,24.4,10.160708636704431,-0.0028046192601323128,0.6512451171875,0.006618705035971223,164.5998077392578,nan,nan,nan
48,14866,38.7,8.222530024268686,-0.029652414843440056,0.6508708596229553,0.006546762589928057,299.7452392578125,nan,nan,nan
49,15247,38.1,15.990309565483715,-0.013571799732744694,0.6588671207427979,0.006474820143884893,383.58197021484375,nan,nan,nan
50,15637,39.0,24.931907267595875,-0.0212935172021389,0.6501972079277039,0.006402877697841727,596.6307983398438,nan,154.9,59.79038384221998
51,16063,42.6,15.856859714331838,-0.023316901177167892,0.654735267162323,0.006330935251798561,432.3679504394531,nan,nan,nan
52,16582,51.9,28.90484388471939,-0.009204541333019733,0.6570700407028198,0.006258992805755396,795.8284301757812,nan,nan,nan
53,17005,42.3,28.572889248376686,-0.009910153225064278,0.6497435569763184,0.00618705035971223,689.5958251953125,nan,nan,nan
54,17430,42.5,24.475497952033578,-0.007398073095828295,0.6564966440200806,0.006115107913669065,595.4461669921875,nan,nan,nan
55,17804,37.4,15.37660560722034,-0.005477623548358679,0.6492617130279541,0.0060431654676258995,352.6210021972656,nan,112.5,40.59864529759583
